90044,2569.6694560669457
90003,3235.5210084033615
90011,3515.389121338912
90037,3443.508333333333
91331,2196.280991735537
91342,2274.883333333333
91335,2772.3639240506327
90028,3716.8083333333334
90047,2571.818565400844
91406,2839.061757719715
